Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
11;Île-de-France;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;5353;0;0;9;2;14;0;193;5137;0;0;0.0;0.0;0.0;;0.17;6.16;0.04;0.35;0.26;73.68;3.61;55.14;
44;Grand Est;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;3979;642;3518;467;9;496;0;104;-1257;-1;1;16.13;20.84;88.41;32.51;11.74;8.98;0.23;0.33;12.47;21.56;2.61;38.66;
52;Pays de la Loire;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;2335;0;0;128;5;6;0;104;2097;0;0;0.0;0.0;0.0;;5.48;5.21;0.21;0.21;0.26;60.0;4.45;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;3136;15;0;10;39;667;0;132;2272;0;0;0.48;0.57;0.0;;0.32;8.26;1.24;1.31;21.27;20.67;4.21;43.14;
24;Centre-Val de Loire;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;1507;0;6925;199;15;27;0;30;-5688;0;0;0.0;0.0;459.52;59.54;13.21;10.91;1.0;0.7;1.79;29.35;1.99;32.97;
76;Occitanie;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;3171;0;0;69;33;1190;0;94;1845;0;0;0.0;0.0;0.0;0.0;2.18;3.75;1.04;0.61;37.53;22.18;2.96;52.81;
28;Normandie;Données temps réel;2026-08-25;06:15;2026-08-25T06:15:00+02:00;2324;19;9111;279;5;9;0;101;-7201;0;0;0.82;2.49;392.04;74.31;12.01;16.96;0.22;0.71;0.39;31.03;4.35;68.24;
44;Grand Est;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;3914;827;3519;448;9;496;0;104;-1625;-3;139;21.13;26.85;89.91;32.52;11.45;8.62;0.23;0.33;12.67;21.56;2.66;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;3165;15;0;13;39;672;0;135;2291;0;0;0.47;0.57;0.0;;0.41;10.74;1.23;1.31;21.23;20.82;4.27;44.12;
28;Normandie;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;2377;19;9107;274;5;9;0;101;-7139;0;0;0.8;2.49;383.13;74.28;11.53;16.66;0.21;0.71;0.38;31.03;4.25;68.24;
24;Centre-Val de Loire;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;1573;0;6921;207;22;27;0;30;-5634;0;0;0.0;0.0;439.99;59.51;13.16;11.35;1.4;1.03;1.72;29.35;1.91;32.97;
32;Hauts-de-France;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;4288;735;3469;913;11;5;0;113;-950;-8;0;17.14;30.77;80.9;63.53;21.29;13.74;0.26;0.91;0.12;125.0;2.64;57.95;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;1521;0;0;97;10;2;0;30;1381;0;0;0.0;0.0;0.0;;6.38;8.14;0.66;0.56;0.13;0.39;1.97;37.5;
76;Occitanie;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;3198;0;0;67;34;1169;0;94;1895;0;0;0.0;0.0;0.0;0.0;2.1;3.64;1.06;0.63;36.55;21.79;2.94;52.81;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;5394;365;11191;115;9;1934;0;66;-8288;0;2;6.77;38.26;207.47;82.47;2.13;14.41;0.17;0.21;35.85;16.89;1.22;35.11;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;3104;20;4808;351;53;33;0;50;-2210;-1;0;0.64;3.66;154.9;72.52;11.31;15.68;1.71;0.74;1.06;1.48;1.61;14.53;
53;Bretagne;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;1798;415;0;130;0;0;-31;45;1167;0;72;23.08;29.1;0.0;;7.23;6.58;0.0;0.0;0.0;0.0;2.5;56.25;
52;Pays de la Loire;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;2394;0;0;126;5;6;0;104;2158;0;0;0.0;0.0;0.0;;5.26;5.13;0.21;0.21;0.25;60.0;4.34;114.29;
11;Île-de-France;Données temps réel;2026-08-25;06:30;2026-08-25T06:30:00+02:00;5345;0;0;8;2;14;0;195;5129;0;0;0.0;0.0;0.0;;0.15;5.48;0.04;0.35;0.26;73.68;3.65;55.71;
44;Grand Est;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;4100;853;3523;457;17;531;0;104;-1384;-2;1;20.8;27.69;85.93;32.56;11.15;8.79;0.41;0.62;12.95;23.08;2.54;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;3217;15;0;10;39;641;0;137;2375;0;0;0.47;0.57;0.0;;0.31;8.26;1.21;1.31;19.93;19.86;4.26;44.77;
28;Normandie;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;2401;19;9112;275;5;9;0;102;-7121;0;0;0.79;2.49;379.51;74.32;11.45;16.72;0.21;0.71;0.37;31.03;4.25;68.92;
11;Île-de-France;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;5468;0;0;7;2;14;0;192;5255;0;0;0.0;0.0;0.0;;0.13;4.79;0.04;0.35;0.26;73.68;3.51;54.86;
32;Hauts-de-France;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;4302;727;3465;869;11;5;0;111;-879;-7;0;16.9;30.43;80.54;63.46;20.2;13.08;0.26;0.91;0.12;125.0;2.58;56.92;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;5408;394;11203;118;9;2358;-1;66;-8740;0;1;7.29;41.3;207.16;82.56;2.18;14.79;0.17;0.21;43.6;20.59;1.22;35.11;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;1595;0;0;92;11;2;0;30;1460;0;0;0.0;0.0;0.0;;5.77;7.72;0.69;0.62;0.13;0.39;1.88;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;3168;20;4810;310;52;33;0;50;-2107;0;0;0.63;3.66;151.83;72.55;9.79;13.85;1.64;0.73;1.04;1.48;1.58;14.53;
53;Bretagne;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;1828;418;0;122;0;0;-29;45;1269;0;4;22.87;29.31;0.0;;6.67;6.17;0.0;0.0;0.0;0.0;2.46;56.25;
52;Pays de la Loire;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;2442;0;0;133;5;6;0;104;2200;0;0;0.0;0.0;0.0;;5.45;5.42;0.2;0.21;0.25;60.0;4.26;114.29;
24;Centre-Val de Loire;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;1564;0;6928;216;16;27;0;30;-5653;0;0;0.0;0.0;442.97;59.57;13.81;11.84;1.02;0.75;1.73;29.35;1.92;32.97;
76;Occitanie;Données temps réel;2026-08-25;06:45;2026-08-25T06:45:00+02:00;3224;0;0;66;34;1129;0;94;1961;0;0;0.0;0.0;0.0;0.0;2.05;3.59;1.05;0.63;35.02;21.05;2.92;52.81;
52;Pays de la Loire;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;2457;0;0;115;4;6;0;104;2234;0;0;0.0;0.0;0.0;;4.68;4.68;0.16;0.17;0.24;60.0;4.23;114.29;
53;Bretagne;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;1866;418;0;123;0;0;-29;45;1305;0;4;22.4;29.31;0.0;;6.59;6.22;0.0;0.0;0.0;0.0;2.41;56.25;
32;Hauts-de-France;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;4269;767;3470;853;13;5;0;111;-942;-9;0;17.97;32.11;81.28;63.55;19.98;12.84;0.3;1.08;0.12;125.0;2.6;56.92;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;5408;397;11200;104;18;1776;0;66;-8154;0;1;7.34;41.61;207.1;82.54;1.92;13.03;0.33;0.43;32.84;15.51;1.22;35.11;
28;Normandie;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;2394;19;9119;266;5;9;0;102;-7128;0;0;0.79;2.49;380.91;74.38;11.11;16.17;0.21;0.71;0.38;31.03;4.26;68.92;
76;Occitanie;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;3295;0;0;64;34;1206;0;94;1956;0;0;0.0;0.0;0.0;0.0;1.94;3.48;1.03;0.63;36.6;22.48;2.85;52.81;
24;Centre-Val de Loire;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;1555;0;6931;217;13;27;0;30;-5663;0;0;0.0;0.0;445.72;59.6;13.95;11.9;0.84;0.61;1.74;29.35;1.93;32.97;
11;Île-de-France;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;5553;0;0;7;2;14;0;191;5342;0;0;0.0;0.0;0.0;;0.13;4.79;0.04;0.35;0.25;73.68;3.44;54.57;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;3234;13;0;8;44;649;0;138;2380;0;0;0.4;0.49;0.0;;0.25;6.61;1.36;1.48;20.07;20.11;4.27;45.1;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;1601;0;0;85;17;2;0;30;1465;0;0;0.0;0.0;0.0;;5.31;7.13;1.06;0.95;0.12;0.39;1.87;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;3251;20;4822;265;53;33;0;50;-1986;-4;0;0.62;3.66;148.32;72.73;8.15;11.84;1.63;0.74;1.02;1.48;1.54;14.53;
44;Grand Est;Données temps réel;2026-08-25;07:00;2026-08-25T07:00:00+02:00;4018;858;3521;478;26;537;0;104;-1506;-1;1;21.35;27.86;87.63;32.54;11.9;9.2;0.65;0.94;13.36;23.34;2.59;38.66;
28;Normandie;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;2411;19;9130;273;8;9;0;103;-7130;0;0;0.79;2.49;378.68;74.47;11.32;16.6;0.33;1.14;0.37;31.03;4.27;69.59;
11;Île-de-France;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;5790;0;0;9;4;14;0;192;5574;0;0;0.0;0.0;0.0;;0.16;6.16;0.07;0.7;0.24;73.68;3.32;54.86;
32;Hauts-de-France;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;4443;764;3463;811;14;5;0;111;-721;-7;3;17.2;31.98;77.94;63.42;18.25;12.21;0.32;1.16;0.11;125.0;2.5;56.92;
44;Grand Est;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;4203;864;3529;468;28;548;0;104;-1421;0;85;20.56;28.05;83.96;32.62;11.13;9.0;0.67;1.02;13.04;23.82;2.47;38.66;
52;Pays de la Loire;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;2563;0;0;136;7;6;0;104;2315;0;0;0.0;0.0;0.0;;5.31;5.54;0.27;0.29;0.23;60.0;4.06;114.29;
53;Bretagne;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;1883;419;0;145;0;0;-31;45;1240;0;66;22.25;29.38;0.0;;7.7;7.34;0.0;0.0;0.0;0.0;2.39;56.25;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;5555;397;11192;100;36;2118;0;66;-8355;0;1;7.15;41.61;201.48;82.48;1.8;12.53;0.65;0.86;38.13;18.49;1.19;35.11;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;3295;13;0;8;57;698;0;140;2378;0;0;0.39;0.49;0.0;;0.24;6.61;1.73;1.92;21.18;21.63;4.25;45.75;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;1669;0;0;90;25;13;0;30;1509;0;2;0.0;0.0;0.0;;5.39;7.55;1.5;1.4;0.78;2.51;1.8;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;3314;20;4820;200;57;125;0;50;-1958;-1;0;0.6;3.66;145.44;72.7;6.04;8.94;1.72;0.8;3.77;5.59;1.51;14.53;
24;Centre-Val de Loire;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;1578;0;6938;240;24;27;0;30;-5681;0;0;0.0;0.0;439.67;59.66;15.21;13.16;1.52;1.12;1.71;29.35;1.9;32.97;
76;Occitanie;Données temps réel;2026-08-25;07:15;2026-08-25T07:15:00+02:00;3284;0;0;71;44;1312;0;95;1823;0;1;0.0;0.0;0.0;0.0;2.16;3.86;1.34;0.81;39.95;24.46;2.89;53.37;
44;Grand Est;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;4170;869;3517;445;33;559;0;104;-1470;0;113;20.84;28.21;84.34;32.5;10.67;8.56;0.79;1.2;13.41;24.29;2.49;38.66;
11;Île-de-France;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;5953;0;0;8;5;14;0;192;5736;0;0;0.0;0.0;0.0;;0.13;5.48;0.08;0.87;0.24;73.68;3.23;54.86;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;5534;397;11194;96;55;2077;-1;66;-8351;0;1;7.17;41.61;202.28;82.49;1.73;12.03;0.99;1.31;37.53;18.14;1.19;35.11;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;3384;20;4813;175;73;145;0;50;-1889;-2;0;0.59;3.66;142.23;72.59;5.17;7.82;2.16;1.02;4.28;6.48;1.48;14.53;
24;Centre-Val de Loire;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;1540;0;6924;229;32;27;0;30;-5702;0;0;0.0;0.0;449.61;59.54;14.87;12.55;2.08;1.5;1.75;29.35;1.95;32.97;
76;Occitanie;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;3405;0;0;78;49;1362;0;94;1884;-1;0;0.0;0.0;0.0;0.0;2.29;4.24;1.44;0.9;40.0;25.39;2.76;52.81;
52;Pays de la Loire;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;2532;0;0;109;17;6;0;104;2274;0;28;0.0;0.0;0.0;;4.3;4.44;0.67;0.71;0.24;60.0;4.11;114.29;
32;Hauts-de-France;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;4433;763;3470;821;16;5;0;112;-744;-9;0;17.21;31.94;78.28;63.55;18.52;12.36;0.36;1.33;0.11;125.0;2.53;57.44;
28;Normandie;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;2433;19;9124;287;10;9;0;103;-7119;0;0;0.78;2.49;375.01;74.42;11.8;17.45;0.41;1.43;0.37;31.03;4.23;69.59;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;1641;0;0;99;35;13;0;30;1465;0;0;0.0;0.0;0.0;;6.03;8.31;2.13;1.96;0.79;2.51;1.83;37.5;
53;Bretagne;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;1922;421;0;162;6;0;-29;45;1250;0;66;21.9;29.52;0.0;;8.43;8.2;0.31;0.51;0.0;0.0;2.34;56.25;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;07:30;2026-08-25T07:30:00+02:00;3343;15;0;8;69;684;0;138;2428;0;0;0.45;0.57;0.0;;0.24;6.61;2.06;2.33;20.46;21.2;4.13;45.1;
52;Pays de la Loire;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;2586;0;0;126;42;6;0;104;2312;0;0;0.0;0.0;0.0;;4.87;5.13;1.62;1.76;0.23;60.0;4.02;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;3422;15;0;7;118;623;0;141;2520;0;0;0.44;0.57;0.0;;0.2;5.79;3.45;3.98;18.21;19.31;4.12;46.08;
53;Bretagne;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;1996;424;0;186;15;0;-31;45;1292;0;66;21.24;29.73;0.0;;9.32;9.41;0.75;1.28;0.0;0.0;2.25;56.25;
76;Occitanie;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;3455;0;0;79;86;1371;0;94;1888;-1;0;0.0;0.0;0.0;0.0;2.29;4.29;2.49;1.58;39.68;25.56;2.72;52.81;
24;Centre-Val de Loire;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;1611;0;6935;215;55;27;0;30;-5650;0;0;0.0;0.0;430.48;59.63;13.35;11.79;3.41;2.58;1.68;29.35;1.86;32.97;
11;Île-de-France;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;5943;0;0;8;10;14;0;191;5722;0;0;0.0;0.0;0.0;;0.13;5.48;0.17;1.74;0.24;73.68;3.21;54.57;
44;Grand Est;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;4181;447;3522;423;49;541;0;104;-902;-3;0;10.69;14.51;84.24;32.55;10.12;8.14;1.17;1.78;12.94;23.51;2.49;38.66;
28;Normandie;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;2464;19;9113;293;14;9;0;103;-7087;0;0;0.77;2.49;369.85;74.33;11.89;17.81;0.57;2.0;0.37;31.03;4.18;69.59;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;3495;20;4813;149;99;200;0;50;-1836;0;0;0.57;3.66;137.71;72.59;4.26;6.66;2.83;1.39;5.72;8.94;1.43;14.53;
32;Hauts-de-France;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;4515;763;3470;827;24;5;0;112;-669;-17;0;16.9;31.94;76.85;63.55;18.32;12.45;0.53;1.99;0.11;125.0;2.48;57.44;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;5590;397;11192;84;118;2069;-1;66;-8335;-1;0;7.1;41.61;200.21;82.48;1.5;10.53;2.11;2.81;37.01;18.07;1.18;35.11;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;07:45;2026-08-25T07:45:00+02:00;1682;0;0;116;61;13;0;30;1462;0;0;0.0;0.0;0.0;;6.9;9.73;3.63;3.41;0.77;2.51;1.78;37.5;
53;Bretagne;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;2009;425;0;213;26;0;-29;45;1263;0;66;21.15;29.8;0.0;;10.6;10.78;1.29;2.22;0.0;0.0;2.24;56.25;
11;Île-de-France;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;6062;0;0;7;17;14;0;189;5837;0;0;0.0;0.0;0.0;;0.12;4.79;0.28;2.96;0.23;73.68;3.12;54.0;
32;Hauts-de-France;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;4454;776;3472;859;39;5;0;113;-801;-9;0;17.42;32.48;77.95;63.59;19.29;12.93;0.88;3.24;0.11;125.0;2.54;57.95;
28;Normandie;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;2471;19;9120;273;22;9;0;103;-7075;0;0;0.77;2.49;369.08;74.39;11.05;16.6;0.89;3.14;0.36;31.03;4.17;69.59;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;5748;397;11197;68;200;2170;0;66;-8350;-1;0;6.91;41.61;194.8;82.51;1.18;8.52;3.48;4.77;37.75;18.95;1.15;35.11;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;3480;15;0;7;171;625;0;139;2523;0;0;0.43;0.57;0.0;;0.2;5.79;4.91;5.76;17.96;19.37;3.99;45.42;
52;Pays de la Loire;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;2658;0;0;111;72;6;0;104;2369;0;0;0.0;0.0;0.0;;4.18;4.52;2.71;3.02;0.23;60.0;3.91;114.29;
44;Grand Est;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;4348;451;3520;446;77;551;0;104;-799;-1;0;10.37;14.64;80.96;32.53;10.26;8.58;1.77;2.8;12.67;23.95;2.39;38.66;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;3621;20;4814;125;145;189;0;50;-1722;0;0;0.55;3.66;132.95;72.61;3.45;5.59;4.0;2.03;5.22;8.45;1.38;14.53;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;1766;0;0;120;92;13;0;30;1511;0;0;0.0;0.0;0.0;;6.8;10.07;5.21;5.15;0.74;2.51;1.7;37.5;
24;Centre-Val de Loire;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;1659;0;6928;217;86;27;0;30;-5629;0;0;0.0;0.0;417.6;59.57;13.08;11.9;5.18;4.03;1.63;29.35;1.81;32.97;
76;Occitanie;Données temps réel;2026-08-25;08:00;2026-08-25T08:00:00+02:00;3454;0;0;79;136;1392;0;94;1816;-1;0;0.0;0.0;0.0;0.0;2.29;4.29;3.94;2.5;40.3;25.95;2.72;52.81;
52;Pays de la Loire;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;2757;0;0;110;117;6;0;104;2328;0;96;0.0;0.0;0.0;;3.99;4.48;4.24;4.91;0.22;60.0;3.77;114.29;
28;Normandie;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;2556;19;9126;269;35;9;0;102;-7005;0;0;0.74;2.49;357.04;74.44;10.52;16.35;1.37;4.99;0.35;31.03;3.99;68.92;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;3697;20;4803;112;224;59;0;50;-1583;0;12;0.54;3.66;129.92;72.44;3.03;5.0;6.06;3.14;1.6;2.64;1.35;14.53;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;5900;394;11207;57;296;2213;-1;66;-8333;0;1;6.68;41.3;189.95;82.59;0.97;7.14;5.02;7.06;37.51;19.32;1.12;35.11;
32;Hauts-de-France;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;4646;673;3477;870;59;5;0;112;-541;-9;0;14.49;28.17;74.84;63.68;18.73;13.1;1.27;4.9;0.11;125.0;2.41;57.44;
76;Occitanie;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;3532;0;0;69;214;1451;0;93;1766;0;0;0.0;0.0;0.0;0.0;1.95;3.75;6.06;3.94;41.08;27.05;2.63;52.25;
53;Bretagne;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;2057;426;0;216;44;0;0;45;1336;-10;0;20.71;29.87;0.0;;10.5;10.93;2.14;3.76;0.0;0.0;2.19;56.25;
24;Centre-Val de Loire;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;1666;0;6931;197;124;27;0;30;-5642;0;0;0.0;0.0;416.03;59.6;11.82;10.8;7.44;5.81;1.62;29.35;1.8;32.97;
44;Grand Est;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;4339;450;3525;441;125;556;0;104;-941;0;80;10.37;14.61;81.24;32.58;10.16;8.48;2.88;4.54;12.81;24.16;2.4;38.66;
11;Île-de-France;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;6239;0;0;6;28;14;0;193;6001;0;0;0.0;0.0;0.0;;0.1;4.11;0.45;4.88;0.22;73.68;3.09;55.14;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;3610;15;0;6;268;587;0;141;2594;0;0;0.42;0.57;0.0;;0.17;4.96;7.42;9.03;16.26;18.19;3.91;46.08;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;08:15;2026-08-25T08:15:00+02:00;1861;0;0;117;132;13;0;30;1569;0;0;0.0;0.0;0.0;;6.29;9.82;7.09;7.39;0.7;2.51;1.61;37.5;
11;Île-de-France;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;6360;0;0;6;37;14;0;195;6110;0;0;0.0;0.0;0.0;;0.09;4.11;0.58;6.45;0.22;73.68;3.07;55.71;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;1876;0;0;106;168;13;0;30;1559;0;0;0.0;0.0;0.0;;5.65;8.89;8.96;9.4;0.69;2.51;1.6;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;3772;20;4789;118;305;59;0;50;-1581;0;13;0.53;3.66;126.96;72.23;3.13;5.27;8.09;4.28;1.56;2.64;1.33;14.53;
53;Bretagne;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;2107;427;0;196;61;0;0;45;1388;-10;0;20.27;29.94;0.0;;9.3;9.92;2.9;5.22;0.0;0.0;2.14;56.25;
52;Pays de la Loire;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;2763;0;0;116;162;6;0;104;2379;0;0;0.0;0.0;0.0;;4.2;4.72;5.86;6.79;0.22;60.0;3.76;114.29;
32;Hauts-de-France;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;4647;707;3476;850;74;5;0;111;-571;-4;0;15.21;29.59;74.8;63.66;18.29;12.8;1.59;6.15;0.11;125.0;2.39;56.92;
28;Normandie;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;2566;19;9128;256;46;9;0;104;-6997;0;0;0.74;2.49;355.73;74.45;9.98;15.56;1.79;6.56;0.35;31.03;4.05;70.27;
44;Grand Est;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;4277;452;3528;400;156;554;0;104;-927;0;12;10.57;14.68;82.49;32.61;9.35;7.7;3.65;5.66;12.95;24.08;2.43;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;3669;15;0;7;353;577;0;141;2576;0;0;0.41;0.57;0.0;;0.19;5.79;9.62;11.9;15.73;17.88;3.84;46.08;
24;Centre-Val de Loire;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;1627;0;6932;200;152;27;0;30;-5713;0;0;0.0;0.0;426.06;59.6;12.29;10.96;9.34;7.12;1.66;29.35;1.84;32.97;
76;Occitanie;Données temps réel;2026-08-25;08:30;2026-08-25T08:30:00+02:00;3530;0;0;61;310;1403;0;94;1724;0;0;0.0;0.0;0.0;0.0;1.73;3.32;8.78;5.7;39.75;26.16;2.66;52.81;
